,ids,SMILES
249,Z2102983665,CC(C)[C@@H]1CN(C(=O)NCCC2(O)CCOCC2)CCO1
250,Z2102983665,CC(C)[C@H]1CN(C(=O)NCCC2(O)CCOCC2)CCO1
251,Z1404558093,O=C1CCN(C(=O)c2ccc(Br)cc2)c2cnccc2N1
252,Z1802347338,Cc1ccc(F)c(CNc2cnc3[nH]nc(C)c3c2)c1
253,Z1817300915,COC(=O)c1cccc(NC(=O)C[NH2+]C2(C(N)=O)CCCCC2)n1
254,Z1424384619,CNC(=O)[C@@H]1CCCN(C(=O)Nc2sc(C)nc2CC(C)C)C1
255,Z1424384619,CNC(=O)[C@H]1CCCN(C(=O)Nc2sc(C)nc2CC(C)C)C1
256,Z1831449588,COc1nn(C)cc1NC(=O)N1CC[C@H](Cc2ccccc2)C1
257,Z1831449588,COc1nn(C)cc1NC(=O)N1CC[C@@H](Cc2ccccc2)C1
258,Z1831305582,Cc1cc(C)nc(-n2nccc2NC(=O)N2C[C@H](C)CC2(C)C)n1
259,Z1831305582,Cc1cc(C)nc(-n2nccc2NC(=O)N2C[C@@H](C)CC2(C)C)n1
260,Z1839838218,O=C(N[C@@H]1CCCN(c2cccnn2)C1)[C@@H]1CCO[C@@H]1c1cccnc1
261,Z1839838218,O=C(N[C@H]1CCCN(c2cccnn2)C1)[C@@H]1CCO[C@@H]1c1cccnc1
262,Z1839838218,O=C(N[C@@H]1CCCN(c2cccnn2)C1)[C@H]1CCO[C@@H]1c1cccnc1
263,Z1839838218,O=C(N[C@H]1CCCN(c2cccnn2)C1)[C@H]1CCO[C@@H]1c1cccnc1
264,Z1839838218,O=C(N[C@@H]1CCCN(c2cccnn2)C1)[C@@H]1CCO[C@H]1c1cccnc1
265,Z1839838218,O=C(N[C@H]1CCCN(c2cccnn2)C1)[C@@H]1CCO[C@H]1c1cccnc1
266,Z1839838218,O=C(N[C@@H]1CCCN(c2cccnn2)C1)[C@H]1CCO[C@H]1c1cccnc1
267,Z1839838218,O=C(N[C@H]1CCCN(c2cccnn2)C1)[C@H]1CCO[C@H]1c1cccnc1
268,Z1739011880,Cc1cc(S(=O)(=O)N(CC(=O)[O-])Cc2cccnc2)c(C)o1
269,Z1452022196,COCCC1(CNC(=O)Nc2cccc(-n3ccnn3)c2)CC1
270,Z1753995353,CCc1nnc([C@@H]2C[C@H](O)CN2C(=O)[C@@H]2C[C@@H]2c2ccc(Cl)cc2Cl)o1
271,Z1753995353,CCc1nnc([C@H]2C[C@H](O)CN2C(=O)[C@@H]2C[C@@H]2c2ccc(Cl)cc2Cl)o1
272,Z1753995353,CCc1nnc([C@@H]2C[C@@H](O)CN2C(=O)[C@@H]2C[C@@H]2c2ccc(Cl)cc2Cl)o1
273,Z1753995353,CCc1nnc([C@H]2C[C@@H](O)CN2C(=O)[C@@H]2C[C@@H]2c2ccc(Cl)cc2Cl)o1
274,Z1753995353,CCc1nnc([C@@H]2C[C@H](O)CN2C(=O)[C@H]2C[C@@H]2c2ccc(Cl)cc2Cl)o1
275,Z1753995353,CCc1nnc([C@H]2C[C@H](O)CN2C(=O)[C@H]2C[C@@H]2c2ccc(Cl)cc2Cl)o1
276,Z1753995353,CCc1nnc([C@@H]2C[C@@H](O)CN2C(=O)[C@H]2C[C@@H]2c2ccc(Cl)cc2Cl)o1
277,Z1753995353,CCc1nnc([C@H]2C[C@@H](O)CN2C(=O)[C@H]2C[C@@H]2c2ccc(Cl)cc2Cl)o1
278,Z1753995353,CCc1nnc([C@@H]2C[C@H](O)CN2C(=O)[C@@H]2C[C@H]2c2ccc(Cl)cc2Cl)o1
279,Z1753995353,CCc1nnc([C@H]2C[C@H](O)CN2C(=O)[C@@H]2C[C@H]2c2ccc(Cl)cc2Cl)o1
280,Z1753995353,CCc1nnc([C@@H]2C[C@@H](O)CN2C(=O)[C@@H]2C[C@H]2c2ccc(Cl)cc2Cl)o1
281,Z1753995353,CCc1nnc([C@H]2C[C@@H](O)CN2C(=O)[C@@H]2C[C@H]2c2ccc(Cl)cc2Cl)o1
282,Z1753995353,CCc1nnc([C@@H]2C[C@H](O)CN2C(=O)[C@H]2C[C@H]2c2ccc(Cl)cc2Cl)o1
283,Z1753995353,CCc1nnc([C@H]2C[C@H](O)CN2C(=O)[C@H]2C[C@H]2c2ccc(Cl)cc2Cl)o1
284,Z1753995353,CCc1nnc([C@@H]2C[C@@H](O)CN2C(=O)[C@H]2C[C@H]2c2ccc(Cl)cc2Cl)o1
285,Z1753995353,CCc1nnc([C@H]2C[C@@H](O)CN2C(=O)[C@H]2C[C@H]2c2ccc(Cl)cc2Cl)o1
286,Z1870484805,CCNS(=O)(=O)c1ccc(CNC(=O)C2(C(=O)[O-])CC2)cc1
287,Z1882414749,CCCn1nccc1NC(=O)N[C@@H]1CCCN(c2cc(C)nn2C)C1
288,Z1882414749,CCCn1nccc1NC(=O)N[C@H]1CCCN(c2cc(C)nn2C)C1
289,Z3210774241,NC(=O)CSc1nc(-c2ccccc2)nc2c1CCCC2
290,Z3184942646,CC1=C(C(=O)N(C)Cc2nc3ccccc3[nH]2)CCO1
291,Z2910752532,O=C([O-])C[C@@H]1CCCCN1C(=O)c1cccc2ccsc12
292,Z2910752532,O=C([O-])C[C@H]1CCCCN1C(=O)c1cccc2ccsc12
293,Z2294616473,Cc1cc(NC(=O)NC2CC(C)(F)C2)ccc1-c1ccncc1
294,Z2309494114,C[C@@H]1CN(C(=O)NC[C@@H]2CCOC3(CCC3)C2)C[C@H](C)[NH+]1CCO
295,Z2309494114,C[C@H]1CN(C(=O)NC[C@@H]2CCOC3(CCC3)C2)C[C@H](C)[NH+]1CCO
296,Z2309494114,C[C@@H]1CN(C(=O)NC[C@H]2CCOC3(CCC3)C2)C[C@H](C)[NH+]1CCO
297,Z2309494114,C[C@H]1CN(C(=O)NC[C@H]2CCOC3(CCC3)C2)C[C@H](C)[NH+]1CCO
298,Z2309494114,C[C@@H]1CN(C(=O)NC[C@@H]2CCOC3(CCC3)C2)C[C@@H](C)[NH+]1CCO
299,Z2309494114,C[C@@H]1CN(C(=O)NC[C@@H]2CCOC3(CCC3)C2)C[C@H](C)[NH+]1CCO
300,Z2309494114,C[C@@H]1CN(C(=O)NC[C@H]2CCOC3(CCC3)C2)C[C@@H](C)[NH+]1CCO
301,Z2309494114,C[C@@H]1CN(C(=O)NC[C@H]2CCOC3(CCC3)C2)C[C@H](C)[NH+]1CCO
302,Z2358737400,O=c1[nH]c2ccc(S(=O)(=O)N3CCOC4(CCCC4)C3)cc2o1
303,Z2476641913,CCOc1ccc(-c2noc([C@]34C[NH2+]C[C@@H]3COC4)n2)cc1
304,Z2476641913,CCOc1ccc(-c2noc([C@@]34C[NH2+]C[C@@H]3COC4)n2)cc1
305,Z2476641913,CCOc1ccc(-c2noc([C@]34C[NH2+]C[C@H]3COC4)n2)cc1
306,Z2476641913,CCOc1ccc(-c2noc([C@@]34C[NH2+]C[C@H]3COC4)n2)cc1
307,Z2478305358,C[C@@H]1CCCN(C(=O)c2cccc(-n3cc[nH]c3=O)c2)CC1
308,Z2478305358,C[C@H]1CCCN(C(=O)c2cccc(-n3cc[nH]c3=O)c2)CC1
309,Z2482925437,O=C([O-])c1csc(C[NH+]2CCC[C@@H]2Cc2ccc(F)cc2)n1
310,Z2482925437,O=C([O-])c1csc(C[NH+]2CCC[C@H]2Cc2ccc(F)cc2)n1
311,Z2613444084,N#Cc1cncc(N2CCC[C@H](c3ccncc3)C2)n1
312,Z2613444084,N#Cc1cncc(N2CCC[C@@H](c3ccncc3)C2)n1
313,Z2619587672,CNc1ncnc2cc(C(=O)N3CC[NH+](CC(=O)N4CCCCC4)CC3)ccc12
314,Z2622791107,O=C(c1cccc(-c2noc(O)n2)c1)N1CCC(c2nnc3n2CCC3)CC1
315,Z2648233426,O=C(c1cc(=O)[nH]c(C2CC2)n1)N1CCC(N2CCOC2=O)CC1
316,Z2792830253,Cc1cc(C(F)(F)F)nc(C(=O)NCC2(C(=O)[O-])CC2)n1
317,Z2832187196,C[C@@H]1CCCN(C(=O)Cc2csc(NCC(F)F)n2)[C@@H]1C
318,Z2832187196,C[C@@H]1[C@@H](C)CCCN1C(=O)Cc1csc(NCC(F)F)n1
319,Z2832187196,C[C@@H]1CCCN(C(=O)Cc2csc(NCC(F)F)n2)[C@H]1C
320,Z2832187196,C[C@H]1CCCN(C(=O)Cc2csc(NCC(F)F)n2)[C@H]1C
321,Z2898204788,O=C([O-])[C@@H]1CCCCN1C(=O)c1sc2ncccc2c1Cl
322,Z2898204788,O=C([O-])[C@H]1CCCCN1C(=O)c1sc2ncccc2c1Cl
323,Z2952366671,CCOc1ccccc1CCNC(=O)[C@@H]1CCc2nc(C)nn2C1
324,Z2952366671,CCOc1ccccc1CCNC(=O)[C@H]1CCc2nc(C)nn2C1
325,Z2960159267,Cc1cccc2oc(C(=O)NCC3(CF)CCOCC3)cc12
326,Z2965871335,CN(Cc1cc(-c2ccccc2)[nH]n1)C(=O)C1(O)CCCC1
327,Z2967715386,CCc1ccc([C@H](NC(=O)N2CC3(C2)NC(=O)NC3=O)C(C)C)cc1
328,Z2967715386,CCc1ccc([C@@H](NC(=O)N2CC3(C2)NC(=O)NC3=O)C(C)C)cc1
329,Z2970969638,NC(=O)N1CCN(c2ncnc3scnc23)CC1
330,Z2982735168,O=S(=O)(NCc1cn(-c2ccc(O)cc2)nn1)C1CC1
331,Z2992209386,FC(F)[C@@H]1Oc2ccccc2C[C@@H]1c1nc(-c2nnc[nH]2)no1
332,Z2992209386,FC(F)[C@H]1Oc2ccccc2C[C@@H]1c1nc(-c2nnc[nH]2)no1
333,Z2992209386,FC(F)[C@@H]1Oc2ccccc2C[C@H]1c1nc(-c2nnc[nH]2)no1
334,Z2992209386,FC(F)[C@H]1Oc2ccccc2C[C@H]1c1nc(-c2nnc[nH]2)no1
335,Z2992362295,Cn1ccc(-c2noc([C@@H]3CC[NH+]3C3CCCC3)n2)n1
336,Z2992362295,Cn1ccc(-c2noc([C@H]3CC[NH+]3C3CCCC3)n2)n1
337,Z3068704734,C[C@H](O)C(=O)N1CC[NH+]([C@](C)(CO)c2ccc(Br)cc2)CC1
338,Z3068704734,C[C@@H](O)C(=O)N1CC[NH+]([C@](C)(CO)c2ccc(Br)cc2)CC1
339,Z3068704734,C[C@H](O)C(=O)N1CC[NH+]([C@@](C)(CO)c2ccc(Br)cc2)CC1
340,Z3068704734,C[C@@H](O)C(=O)N1CC[NH+]([C@@](C)(CO)c2ccc(Br)cc2)CC1
341,Z3071559084,COCCS(=O)(=O)NCc1nc2c(F)c(F)ccc2[nH]1
342,Z3216017317,O=C(Nc1cc(-c2cccs2)on1)N1CCC(O)CC1
343,Z3290601779,CCC(C)(C)CNC(=O)N1CCS(=O)(=NS(C)(=O)=O)CC1
344,Z3404040664,Cc1cc(C)c(CNC(=O)c2n[nH]c3c2C[C@H](C)O[C@@H]3C)c(=O)[nH]1
345,Z3404040664,Cc1cc(C)c(CNC(=O)c2n[nH]c3c2C[C@@H](C)O[C@@H]3C)c(=O)[nH]1
346,Z3404040664,Cc1cc(C)c(CNC(=O)c2n[nH]c3c2C[C@H](C)O[C@H]3C)c(=O)[nH]1
347,Z3404040664,Cc1cc(C)c(CNC(=O)c2n[nH]c3c2C[C@@H](C)O[C@H]3C)c(=O)[nH]1
348,Z3409692604,O=C(Nc1cc(C(F)(F)F)ncn1)N1CC[NH+](C2CCC2)CC1
349,Z3580417159,O=C(N[C@@H]1[C@@H]2Cc3ccccc3[C@@H]21)[C@@H]1CC(C2CC2)=[NH+]O1
350,Z3580417159,O=C(N[C@H]1[C@@H]2Cc3ccccc3[C@@H]21)[C@@H]1CC(C2CC2)=[NH+]O1
351,Z3580417159,O=C(N[C@@H]1[C@H]2Cc3ccccc3[C@@H]21)[C@@H]1CC(C2CC2)=[NH+]O1
352,Z3580417159,O=C(N[C@H]1[C@H]2Cc3ccccc3[C@@H]21)[C@@H]1CC(C2CC2)=[NH+]O1
353,Z3580417159,O=C(N[C@@H]1[C@@H]2Cc3ccccc3[C@H]21)[C@@H]1CC(C2CC2)=[NH+]O1
354,Z3580417159,O=C(N[C@H]1[C@@H]2Cc3ccccc3[C@H]21)[C@@H]1CC(C2CC2)=[NH+]O1
355,Z3580417159,O=C(N[C@@H]1[C@H]2Cc3ccccc3[C@H]21)[C@@H]1CC(C2CC2)=[NH+]O1
356,Z3580417159,O=C(N[C@H]1[C@H]2Cc3ccccc3[C@H]21)[C@@H]1CC(C2CC2)=[NH+]O1
357,Z3580417159,O=C(N[C@@H]1[C@@H]2Cc3ccccc3[C@@H]21)[C@H]1CC(C2CC2)=[NH+]O1
358,Z3580417159,O=C(N[C@H]1[C@@H]2Cc3ccccc3[C@@H]21)[C@H]1CC(C2CC2)=[NH+]O1
359,Z3580417159,O=C(N[C@@H]1[C@H]2Cc3ccccc3[C@@H]21)[C@H]1CC(C2CC2)=[NH+]O1
360,Z3580417159,O=C(N[C@H]1[C@H]2Cc3ccccc3[C@@H]21)[C@H]1CC(C2CC2)=[NH+]O1
361,Z3580417159,O=C(N[C@@H]1[C@@H]2Cc3ccccc3[C@H]21)[C@H]1CC(C2CC2)=[NH+]O1
362,Z3580417159,O=C(N[C@H]1[C@@H]2Cc3ccccc3[C@H]21)[C@H]1CC(C2CC2)=[NH+]O1
363,Z3580417159,O=C(N[C@@H]1[C@H]2Cc3ccccc3[C@H]21)[C@H]1CC(C2CC2)=[NH+]O1
364,Z3580417159,O=C(N[C@H]1[C@H]2Cc3ccccc3[C@H]21)[C@H]1CC(C2CC2)=[NH+]O1
365,Z3655280720,O=C(N[C@@H]1CS[C@H](C(=O)[O-])C1)C1CCN(C(=O)N2CCCC2)CC1
366,Z3655280720,O=C(N[C@H]1CS[C@H](C(=O)[O-])C1)C1CCN(C(=O)N2CCCC2)CC1
367,Z3655280720,O=C(N[C@@H]1CS[C@@H](C(=O)[O-])C1)C1CCN(C(=O)N2CCCC2)CC1
368,Z3655280720,O=C(N[C@H]1CS[C@@H](C(=O)[O-])C1)C1CCN(C(=O)N2CCCC2)CC1
369,Z1614726663,O=C([O-])C1(C(=O)N2CCO[C@H](c3cccc(OC(F)F)c3)C2)CC1
370,Z1614726663,O=C([O-])C1(C(=O)N2CCO[C@@H](c3cccc(OC(F)F)c3)C2)CC1
371,Z1618229094,CCC1(CO)CCN(c2nc(-c3ccc(C)cc3)no2)CC1
372,Z1185513515,CC(C)n1cnnc1CNC(=O)c1ccc2c(c1)CCCC2
373,Z1189116597,Cc1csc(C2(NS(=O)(=O)c3c(F)cccc3F)CCCC2)n1
374,Z1424479585,Cc1n[nH]c(C)c1CC(=O)N[C@@H]1CC(C)(C)Oc2ccccc21
375,Z1424479585,Cc1n[nH]c(C)c1CC(=O)N[C@H]1CC(C)(C)Oc2ccccc21
376,Z977589960,CCOC(=O)c1cccc(S(=O)(=O)N2CCC[C@H](NS(C)(=O)=O)C2)c1
377,Z977589960,CCOC(=O)c1cccc(S(=O)(=O)N2CCC[C@@H](NS(C)(=O)=O)C2)c1
378,Z1642315958,CN(CCN1CCCC1=O)C(=O)c1cccc2ncnn12
379,Z2143302943,C[NH+](C)CCN1C[C@H](C(=O)N2CCN(c3ccnc4ccccc34)CC2)CC1=O
380,Z2143302943,C[NH+](C)CCN1C[C@@H](C(=O)N2CCN(c3ccnc4ccccc34)CC2)CC1=O
381,Z2182128451,O=C(NCCc1c[nH]c2ccccc12)N1CCC[C@@H]1CN1CCOCC1
382,Z2182128451,O=C(NCCc1c[nH]c2ccccc12)N1CCC[C@H]1CN1CCOCC1
383,Z1407996780,O=C(c1ccc2nnnn2c1)N1CCC[C@@H]1Cc1ccccc1
384,Z1407996780,O=C(c1ccc2nnnn2c1)N1CCC[C@H]1Cc1ccccc1
385,Z1801620602,CC(C)n1ncc2c(=O)n(Cc3cccc(Cl)c3F)cnc21
386,Z1419138117,CCc1oc2ccccc2c1CN(C)C(=O)[C@@H]1CCCN1C(=O)NC(C)C
387,Z1419138117,CCc1oc2ccccc2c1CN(C)C(=O)[C@H]1CCCN1C(=O)NC(C)C
388,Z1369693708,CC1CC(NC(=O)Nc2cnc(C(C)(C)C)nc2)C1
389,Z1730342552,O=C([C@H](O)C1CCOCC1)N1CCC(c2nnc3n2CCCC3)CC1
390,Z1730342552,O=C([C@@H](O)C1CCOCC1)N1CCC(c2nnc3n2CCCC3)CC1
391,Z1445539515,O=C(NC[C@H](C(=O)[O-])c1ccccc1)c1ccnc(C2CC2)n1
392,Z1445539515,O=C(NC[C@@H](C(=O)[O-])c1ccccc1)c1ccnc(C2CC2)n1
393,Z1954677912,C[C@@H]1CN(C(=O)c2c(O)cccc2F)C[C@]2(CCOC2)O1
394,Z1954677912,C[C@H]1CN(C(=O)c2c(O)cccc2F)C[C@]2(CCOC2)O1
395,Z1954677912,C[C@@H]1CN(C(=O)c2c(O)cccc2F)C[C@@]2(CCOC2)O1
396,Z1954677912,C[C@H]1CN(C(=O)c2c(O)cccc2F)C[C@@]2(CCOC2)O1
397,Z1376165592,C[C@H](C(=O)N1CCS(=O)(=O)C2(CCCCC2)C1)n1nnc(-c2ccccc2)n1
398,Z1376165592,C[C@@H](C(=O)N1CCS(=O)(=O)C2(CCCCC2)C1)n1nnc(-c2ccccc2)n1
399,Z2295631115,Cc1cc2occ(C(=O)NC3CC([NH+](CC(=O)[O-])CC4CC4)C3)c2cc1C
400,Z2296019389,O=C(N[C@H](C(=O)[O-])c1ccc2c(c1)CCO2)c1noc2c1CCCC2
401,Z2296019389,O=C(N[C@@H](C(=O)[O-])c1ccc2c(c1)CCO2)c1noc2c1CCCC2
402,Z2328665175,COCCN(C(=O)[C@@H]1CC(C)(C)Oc2ccccc21)[C@@H]1CCS(=O)(=O)C1
403,Z2328665175,COCCN(C(=O)[C@H]1CC(C)(C)Oc2ccccc21)[C@@H]1CCS(=O)(=O)C1
404,Z2328665175,COCCN(C(=O)[C@@H]1CC(C)(C)Oc2ccccc21)[C@H]1CCS(=O)(=O)C1
405,Z2328665175,COCCN(C(=O)[C@H]1CC(C)(C)Oc2ccccc21)[C@H]1CCS(=O)(=O)C1
406,Z2361013980,CC[C@@H]1CCCC[C@@H]1NC(=O)N[C@@H]1CCC[C@H]([NH3+])C1
407,Z2361013980,CC[C@H]1CCCC[C@@H]1NC(=O)N[C@@H]1CCC[C@H]([NH3+])C1
408,Z2361013980,CC[C@@H]1CCCC[C@H]1NC(=O)N[C@@H]1CCC[C@H]([NH3+])C1
409,Z2361013980,CC[C@H]1CCCC[C@H]1NC(=O)N[C@@H]1CCC[C@H]([NH3+])C1
410,Z2361013980,CC[C@@H]1CCCC[C@@H]1NC(=O)N[C@H]1CCC[C@H]([NH3+])C1
411,Z2361013980,CC[C@H]1CCCC[C@@H]1NC(=O)N[C@H]1CCC[C@H]([NH3+])C1
412,Z2361013980,CC[C@@H]1CCCC[C@H]1NC(=O)N[C@H]1CCC[C@H]([NH3+])C1
413,Z2361013980,CC[C@H]1CCCC[C@H]1NC(=O)N[C@H]1CCC[C@H]([NH3+])C1
414,Z2361013980,CC[C@@H]1CCCC[C@@H]1NC(=O)N[C@@H]1CCC[C@@H]([NH3+])C1
415,Z2361013980,CC[C@H]1CCCC[C@@H]1NC(=O)N[C@@H]1CCC[C@@H]([NH3+])C1
416,Z2361013980,CC[C@@H]1CCCC[C@H]1NC(=O)N[C@@H]1CCC[C@@H]([NH3+])C1
417,Z2361013980,CC[C@H]1CCCC[C@H]1NC(=O)N[C@@H]1CCC[C@@H]([NH3+])C1
418,Z2361013980,CC[C@@H]1CCCC[C@@H]1NC(=O)N[C@H]1CCC[C@@H]([NH3+])C1
419,Z2361013980,CC[C@H]1CCCC[C@@H]1NC(=O)N[C@H]1CCC[C@@H]([NH3+])C1
420,Z2361013980,CC[C@@H]1CCCC[C@H]1NC(=O)N[C@H]1CCC[C@@H]([NH3+])C1
421,Z2361013980,CC[C@H]1CCCC[C@H]1NC(=O)N[C@H]1CCC[C@@H]([NH3+])C1
422,Z2482863459,O=C([O-])c1coc(C[NH+]2CC=C(c3ccc(F)cc3)CC2)n1
423,Z2505228299,c1cc(-c2nc(C3(c4ccncc4)CCC3)no2)ccn1
424,Z2621524725,COc1c(C)ccc(NC(=O)[C@H](C)n2cnc3c(N)ncnc32)c1C
425,Z2621524725,COc1c(C)ccc(NC(=O)[C@@H](C)n2cnc3c(N)ncnc32)c1C
426,Z2720183261,O=C1CCC[C@H](CC(=O)N2CCc3cccc(C(F)(F)F)c3C2)N1
427,Z2720183261,O=C1CCC[C@@H](CC(=O)N2CCc3cccc(C(F)(F)F)c3C2)N1
428,Z2737201308,O=C(NC[C@@H]1CCCO1)c1cc(N2CCOCC2)ncn1
429,Z2737201308,O=C(NC[C@H]1CCCO1)c1cc(N2CCOCC2)ncn1
430,Z2763079310,CC(C)(C)CCS(=O)(=O)Nc1ccc([C@@H]2C[C@@H]2C(=O)[O-])cc1
431,Z2763079310,CC(C)(C)CCS(=O)(=O)Nc1ccc([C@H]2C[C@@H]2C(=O)[O-])cc1
432,Z2763079310,CC(C)(C)CCS(=O)(=O)Nc1ccc([C@@H]2C[C@H]2C(=O)[O-])cc1
433,Z2763079310,CC(C)(C)CCS(=O)(=O)Nc1ccc([C@H]2C[C@H]2C(=O)[O-])cc1
434,Z2766241005,Cc1cc(C)n(CC(=O)NC[C@@H]2CC[C@H](c3ncn[nH]3)O2)n1
435,Z2766241005,Cc1cc(C)n(CC(=O)NC[C@H]2CC[C@H](c3ncn[nH]3)O2)n1
436,Z2766241005,Cc1cc(C)n(CC(=O)NC[C@@H]2CC[C@@H](c3ncn[nH]3)O2)n1
437,Z2766241005,Cc1cc(C)n(CC(=O)NC[C@H]2CC[C@@H](c3ncn[nH]3)O2)n1
438,Z2769377603,Cn1cc(CNc2cccc(CN3CCCC3=O)c2)c(-c2cc(F)ccc2F)n1
439,Z2936885323,C[C@H](Nc1cccc(Oc2ccccc2)c1)C1(O)CCOCC1
440,Z2936885323,C[C@@H](Nc1cccc(Oc2ccccc2)c1)C1(O)CCOCC1
441,Z2946318545,COc1ccc([C@H](C)NC(=O)Cn2nc(C)c3cccnc32)cc1F
442,Z2946318545,COc1ccc([C@@H](C)NC(=O)Cn2nc(C)c3cccnc32)cc1F
443,Z2949373355,O=C(c1cc(F)cc2ccoc12)N1CCC(N2CCNC2=O)CC1
444,Z3687017127,O=C(N[C@@H]1C[C@H](Cn2cccn2)C[C@@H]1O)c1cc2n(c1)CCCC2
445,Z3687017127,O=C(N[C@H]1C[C@H](Cn2cccn2)C[C@@H]1O)c1cc2n(c1)CCCC2
446,Z3687017127,O=C(N[C@@H]1C[C@@H](Cn2cccn2)C[C@@H]1O)c1cc2n(c1)CCCC2
447,Z3687017127,O=C(N[C@H]1C[C@@H](Cn2cccn2)C[C@@H]1O)c1cc2n(c1)CCCC2
448,Z3687017127,O=C(N[C@@H]1C[C@H](Cn2cccn2)C[C@H]1O)c1cc2n(c1)CCCC2
449,Z3687017127,O=C(N[C@H]1C[C@H](Cn2cccn2)C[C@H]1O)c1cc2n(c1)CCCC2
450,Z3687017127,O=C(N[C@@H]1C[C@@H](Cn2cccn2)C[C@H]1O)c1cc2n(c1)CCCC2
451,Z3687017127,O=C(N[C@H]1C[C@@H](Cn2cccn2)C[C@H]1O)c1cc2n(c1)CCCC2
452,Z2952469564,CC(C)C(C)(C)NC(=O)CN1Cc2c(cnn2-c2ccccc2)C1=O
453,Z2956464250,O=C(Nc1ccnc(N2CCCCC2)c1)N1CCCC1
454,Z2974308305,CCc1nc(CNC(=O)N[C@@H]2CCOC23CCCCC3)co1
455,Z2974308305,CCc1nc(CNC(=O)N[C@H]2CCOC23CCCCC3)co1
456,Z2983144229,Cn1nc(C2CC2)cc1S(=O)(=O)N1CCC[C@]1(C)C(=O)[O-]
457,Z2983144229,Cn1nc(C2CC2)cc1S(=O)(=O)N1CCC[C@@]1(C)C(=O)[O-]
458,Z2998007187,c1cc(-c2noc([C@]34CCCC[C@@H]3[NH2+]CC4)n2)co1
459,Z2998007187,c1cc(-c2noc([C@@]34CCCC[C@@H]3[NH2+]CC4)n2)co1
460,Z2998007187,c1cc(-c2noc([C@]34CCCC[C@H]3[NH2+]CC4)n2)co1
461,Z2998007187,c1cc(-c2noc([C@@]34CCCC[C@H]3[NH2+]CC4)n2)co1
462,Z3009187360,Cn1cc(C2=CCCN(S(=O)(=O)c3ccccn3)C2)cn1
463,Z3019945516,COCCn1cc(NC(=O)[C@@H]2NCCOc3ccccc32)cn1
464,Z3019945516,COCCn1cc(NC(=O)[C@H]2NCCOc3ccccc32)cn1
465,Z3026725072,COC(=O)c1nc(CCNC(=O)[C@H](C)C2CC2)sc1C
466,Z3026725072,COC(=O)c1nc(CCNC(=O)[C@@H](C)C2CC2)sc1C
467,Z3042253759,CN(Cc1ccc(OC(F)(F)F)cc1)C(=O)[C@@H]1C[C@@H]2OCC[C@@H]2N1
468,Z3042253759,CN(Cc1ccc(OC(F)(F)F)cc1)C(=O)[C@H]1C[C@@H]2OCC[C@@H]2N1
469,Z3042253759,CN(Cc1ccc(OC(F)(F)F)cc1)C(=O)[C@@H]1C[C@H]2OCC[C@@H]2N1
470,Z3042253759,CN(Cc1ccc(OC(F)(F)F)cc1)C(=O)[C@H]1C[C@H]2OCC[C@@H]2N1
471,Z3042253759,CN(Cc1ccc(OC(F)(F)F)cc1)C(=O)[C@@H]1C[C@@H]2OCC[C@H]2N1
472,Z3042253759,CN(Cc1ccc(OC(F)(F)F)cc1)C(=O)[C@H]1C[C@@H]2OCC[C@H]2N1
473,Z3042253759,CN(Cc1ccc(OC(F)(F)F)cc1)C(=O)[C@@H]1C[C@H]2OCC[C@H]2N1
474,Z3042253759,CN(Cc1ccc(OC(F)(F)F)cc1)C(=O)[C@H]1C[C@H]2OCC[C@H]2N1
475,Z3050573067,CCc1cnccc1CNC(=O)[C@@H]1C[C@H](O)CN1C(=O)Cc1ccccc1F
476,Z3050573067,CCc1cnccc1CNC(=O)[C@H]1C[C@H](O)CN1C(=O)Cc1ccccc1F
477,Z3050573067,CCc1cnccc1CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)Cc1ccccc1F
478,Z3050573067,CCc1cnccc1CNC(=O)[C@H]1C[C@@H](O)CN1C(=O)Cc1ccccc1F
479,Z3091731832,CCC(CC)(CNC(=O)C1(Cc2cnn[nH]2)CCC1)OC
480,Z3603665596,Cc1cnccc1CCNC(=O)Nc1cccc(-c2[nH]nc3c2COCC3)c1
481,Z3686212555,O=C(N[C@@H]1C[C@H](Cn2cc(Cl)cn2)C[C@@H]1O)N1CCC1
482,Z3686212555,O=C(N[C@H]1C[C@H](Cn2cc(Cl)cn2)C[C@@H]1O)N1CCC1
483,Z3686212555,O=C(N[C@@H]1C[C@@H](Cn2cc(Cl)cn2)C[C@@H]1O)N1CCC1
484,Z3686212555,O=C(N[C@H]1C[C@@H](Cn2cc(Cl)cn2)C[C@@H]1O)N1CCC1
485,Z3686212555,O=C(N[C@@H]1C[C@H](Cn2cc(Cl)cn2)C[C@H]1O)N1CCC1
486,Z3686212555,O=C(N[C@H]1C[C@H](Cn2cc(Cl)cn2)C[C@H]1O)N1CCC1
487,Z3686212555,O=C(N[C@@H]1C[C@@H](Cn2cc(Cl)cn2)C[C@H]1O)N1CCC1
488,Z3686212555,O=C(N[C@H]1C[C@@H](Cn2cc(Cl)cn2)C[C@H]1O)N1CCC1
489,Z4509791394,O=C(C[NH+]1CC[C@H](OCc2ccccc2)C1)Nc1cccc(-c2nn[n-]n2)c1
490,Z4509791394,O=C(C[NH+]1CC[C@@H](OCc2ccccc2)C1)Nc1cccc(-c2nn[n-]n2)c1
